business_id|date|review_id|stars|text|type|user_id|cool|funny|useful
9quEu_e1r36ck3I-TuyFMQ|2011-04-27|IrfUdrs2MXt1pD6uq86MDw|3|I have to start this review by saying I am a fan of hampton inns.  Clean rooms, free breakfast, free wifi, and a decent price is usually the norm.  Lately, I have had been bumping into the older variety and while the amenities are the same, they dont feel like they are worth the even low price.    This is one of those older hampton inns.  It was all in all just average.  The rooms were clean and had all the amenities, but they just looked liked they really needed updating/renovating.    The breakfast was the standard make your waffles, bagels, etc so no complains and the service was nice.  I did not try the pool, but found the gym to be small and usable except for the fact that the one elliptical machine was broken (bummer).  Would I recommend this location? Yes for convenience to the hospital and that is about it.|review|PIusZLLfyUukYxCeyO4fBQ|0|1|1
ttLtsY1S2Angj6hvEdzwDQ|2009-10-13|_l3Yxk-7QKfClne6z2Orag|3|"So, I've been here twice.  It's definitely an older crowd, well older than me anyway and I'm in my mid-twenties.  That's not a bad thing, just an observation.  I met a woman who told me that if she was my age again she would not be hanging out at Blue Martini.  Another guy asked me if I was twelve, so you can see why I bring up the whole age thing.  On a side note- I was barely buzzed, so I don't think I was acting twelve.    Another thing I observed, three woman (not girls) dancing on a counter and posing ""seductively"" for photos.  They took at least fifteen shots of just their butts.  They were some classy bitches.   What else, three people confused my male friend for a female.  Yeah, he really needs to cut his hair, he is just too darn pretty!  Seriously, his hair could star in a Vidal Sassoon commercial.  He even scored a ladies VIP card.  Good times.  The night was capped by witnessing the saddest drunk I have ever seen.  I thought that maybe I had accidentally teleported to Vegas or Rocky Point, but no, I was still in a parking lot in AZ.  He had his pants around his ankles, a bloody knee and dirt all over his face.  I guess he fell down a few times?  He couldn't get his pants up to save his life, seriously, I actually tried to help him I felt so bad.  He kept mumbling something about medical school.  Ah, the children of tomorrow.  Anyway, someone finally claimed him.    What else?  The waitresses all wear bustiers.  I once went on a Thursday night and they had a live band.  The Blue Martini had a glow stick in it.  The bathrooms are pretty nice.  People will step on you on the dance floor.  I think one guy seriously shoved me out of the way so he could spin his girl.  He was a prick, but I Iet it slide... he was shorter than me."|review|rjlb-7-JcmM6fR64ZpyTug|6|10|9
vARjqeIkSNsazHltujiq4Q|2009-08-11|9nmi4Ef6S0F0IPVS3TR8jQ|4|This is one of my favorite south Tempe haunts of late!  It has a relaxed feel, and a far more spacious dining area than the other Tempe location.  The Pasty is a unique little pocket of delight!  Originating as traditional miner's fare in Cornwall, England, the Pasty has now evolved into many new and interesting, nontraditional Pasties upon it's arrival to Tempe, AZ.  Although the more traditional Shepard's pie with red wine gravy is my favorite flavor, there is now a Royal with Cheese, a Chicken Tikka Masala, and many more fun-filled pasties to try!  For those of you that have had a Pasty in England, this will not be what you are expecting because the Pasty here is much larger.  There are no side items served with it and you should expect it to be a just little smaller than a calzone.  Go without the expectation for traditional English fare and the Pasty will not disappoint!  Aside from the yummy pasties, the setting of The Cornish Pasty is cozy and fun.  The Jukebox there is awesome....playing everything, classic rock, psychedelic, new wave, etc.  At night, the lights grow dim and each table is candle lit.  They have a large patio that is currently being remodeled and a long indoor bar that overlooks the cooks prepping delicious pasties.  The staff is a charming and scenic tattooed hipster crowd that make the place seem young and alluring and there are nearly always bikes parked outside and pints being poured.  They serve a nice assortment of beer in a nice array of sizes.  I love the Pasty and I love to recommend it because it is unique and just plain delicious!  If you haven't had a pasty yet, you should!!|review|ZdDmxmGVhHHI4PzmVdTzxQ|2|1|2
7QSYBp2-AOdyUJXEaLnbgA|2008-03-16|d18aUMudc7W-g7q8Ds9_vg|4|Let your nose lead the way....  This is one of the few restaurants that can draw you in by olfactory senses alone, thanks to a giant outside rotisserie that seems to excite your senses and it only gets better.  The food is simply wonderful, I recommend trying the Southwest Corn bread appetizer to start off the evening and all of the entrees are extraordinarily well done. I have dined at Bandera numerous times with everyone from in-laws to business associates trying numerous dishes including fish, chicken, lamb, and steaks. The lamb will melt in your mouth, the chicken is wonderful, and the steaks enchilada style are sizzling in more ways than one!   It's been a wonderful experience each time as far as the food and the atmosphere. The lighting is wonderful, it casts a very warm flattering glow over the ugliest of my friends and it is definitely a place to take a date or celebrate with friends. Well over 95% of the time the service is spot on, they are responsive, friendly, accurate, etc.  but there have been a few small preventable mistakes (the nights in question were very busy so it is somewhat understandable).|review|eatsTYGR2CNM-Huxgm_TVw|2|1|4
Ec3FZiigDka9cV17b3wXdw|2007-01-23|NO9IMJEBcyyLvnOijLcp2w|3|A winery may be most unexpected in the Arizona desert. Still, the Kokopelli Winery has received 21 awards and international recognition. Being a teetotaler, I can't vouch for the wines myself, but as a foodie I can address the non-alcoholic choices at Kokopelli's:  On the downside, the limited menu consists mostly of salads and Panini sandwiches, which are admittedly average. The French Onion soup is quite good, however, and the chocolate strawberries are to die for (then again, how can you screw up chocolate & strawberries?). Other pluses are the large portions and the live jazz on weekends. In the afternoon, they have a wine tasting with cheeses, olives, dried fruits, nuts, chocolate, bread and dipping oil that is worth a trip.|review|lC4X2crUuxT9Ac9BlOX4Uw|1|0|0
9r5YLKGTdQz_Q29cBifePQ|2012-07-04|wHa6EzGyLplLR3Iw1WwlqA|4|I decided on this place as I was looking for a place to try Trivia . And found many more reasons why I had a good time. The place has great energy, very good food, great service ( even though its slow, the trivia distracts you) . The size of the helpings is generous and the prices are reasonable.  I especially recommend the bread pudding. Will have to be back to redeem the slightly poor performance in the Trivia! ;)|review|Neal_1EVupQKZKv3NsC2DA|0|0|1
mwiNm868yAo8Xh8hO7Ke_Q|2012-05-09|RYsz6f9JudH8psaSj3yuug|4|Despite the nondescript outside, the onslaught of the spirits of the South that assault your nostrils tells you a totally different story. Guess there is a deficit on gator at the moment until June which was a tad disappointing but the girl behind the counter, daughter of the owner and (from the accent) a transplant from the south, was the most accommodating person ever and made us feel like family with alternate selections.   Had both the fried green tomatoes and the fried pickles. Each were excellent in their own right, with either a Cajun mustard or remoulade sauce. I had the Dunkin Catfish; 3 large strips of catfish, breaded by angels, and covered in crawfish entouffee. The amount of food was amazing.  If it's your first time there, plan on spending more than the one-$ listed, the more authentic creole dishes are a tad more pricey but completely worth it.   Word to the wise, save room for dessert, the peach cobbler was amazingly over the top.|review|U5TnaAf__Bn1wbe44T4c_g|0|0|0
nQUsMhT7qY6pPMvTT6xGcQ|2011-01-09|Qh74slw3JFCBNuoUQV7aOw|4|Amidst the abundance of pawn shops, auto repairs and payday loan storefronts lies the haven that is Los Dos Molinos.  If you feel that you have entered a garage sale/thrift store, you have found your refuge.  Your synapses will be overloaded as you take in the random yet tasteful decorum.  The classy plastic Statue of Liberty tugs at your patriotic heartstrings and the tinsel covered atrium makes everyday feel like Cinco de Mayo.  Simply smelling the tantalizing food was almost satisfying enough, which was perfect because I was only interested in the margaritas.  Liquid diet.  Prickly pear pitcher of margaritas is a steal of a deal and was empty all too soon.|review|NPuSbODFKilOljfVuBW0ww|1|1|3
Vzq74f0YrT0IbWBPkbUp_g|2011-02-08|RNrR8u0HW_lwp4YR7g-1ag|4|OK, unless you've been in a coma for 40 years you know everything there is to know about Subway.  That being said, each franchise/location can differ greatly in service and quality.  This particular location offers fantastic service, and has such long-tenured employees they have to have a PHD in sandwhich artistry.  If you could get above a PHD they would have this distinction.  I swear the same guy who was working here when I moved to the Valley 4 yrs ago is still here.  AND, right now (2/08/11) is $5 for any foot long.  Booyaa!|review|p8dSifN8MWzbygrSqoqOyA|0|0|1
_wrA7CMbMqcWEDCNghi5cg|2013-08-14|iEKb-UxSReF_0h5GdvWmMQ|1|I really don't know what to say about Mimi's café other than Bad bad bad it took me over eight minutes to put in a drink water and then I asked for a simple thing ice tea you would think this would be easy unfortunately they serve me sweet tea Needless to say I sent it back 10 minutes later my tea arrive knowing that I ordered iced tea you would think that the waitress would not serve me hot tea but I was served Hot tea this may be a great restaurant for someone in Sun City this looking for a hot cup of tea and a egg white omelette because that seemed to be exactly who was there and may God love them but I don't like hot tea that is why I ask for iced tea anyway I just wanted to paying my check and Run|review|FdAy_l58AhjBORach7h70g|0|0|0
cQzBduMzVERx5kgQBdU9Uw|2013-08-03|xpf-l_l8Vypim5lhsZDZCw|5|An honest mechanic shop.  My 99 Jeep Cherokee wouldn't start the mechanic originally diagnosed it as needing a new computer. We were looking at $1,025 parts and labor. After we discussed it with the mechanic we were resolved to our fate. However, the mechanic went the extra mile after we left and looked more into it, on top of the 3 hours he had already spent. He found it was a bad crank sensor replaced and the computer worked.  They could have gone ahead with the expensive repair and replaced the $20 sensor unbeknownst to me but they didn't. They spent at least 4 hours diagnosing my jeep for a $232 repair. This is not my 1st time taking my jeep to this shop and they have had the opportunity time and time again to charge me for an expensive repair when it was something cheap. They are an honest shop.|review|l-o5u_6qbApVylEMWZOrvg|0|0|0
MAfc2V_EVtyR9rMxxEAPLg|2010-11-27|MVYT40ITn8IE_j9r5KtiGQ|3|This place used to be my place to go for pho, but then I had a bad experience (the water tasting funny and the veggies not being so fresh) and decided to try some other places.  (This was during the summer however and I will say that based on the 6 years of living here in Tempe, many of the restaurants that stay open during the summer start to falter with the quality and freshness of their food.  A problem which I hope will be rectified this summer.)   But, given that it has been quite chilly lately and school is still in, I recently decided to give this place another try.  I agree with all the other reviews about this place.  The pho, the portions, the price, and the service are all very good.  No problems with the freshness of the veggies this time.  But I am still adverse to the water (I think it is non-filtered tap water) and one of the lettuce leaves that came with my egg rolls still had some dirt on it.    Also, note that this place, given the weather and its size, was packed during the usual lunch hour when I visited.  But, the table turnover was pretty quick and you only have to wait a few minutes if at all to get a table.  But, you might have to share a table with someone if you are a single.|review|uO3pavwCb8ylw-aog3Mn6w|1|0|1
